PROVIDER_ID,Std_Outcomes_Mortality_score,lower_Outcomes_Mortality_score,upper_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,lower_Outcomes_Readmission_score,upper_Outcomes_Readmission_score,Std_Outcomes_Safety_score,lower_Outcomes_Safety_score,upper_Outcomes_Safety_score,Std_PatientExp_score,lower_PtExp_score,upper_PtExp_score,Std_Efficiency_score,lower_Efficiency_score,upper_Efficiency_score,Std_Process_Effect_score,lower_Process_Effect_score,upper_Process_Effect_score,Std_Process_Time_score,lower_Process_Time_score,upper_Process_Time_score,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Efficiency,weight_Process_time,weight_Process_Effect,summary_score,Lower_summary_score,Upper_summary_score,Summary_score_win,star,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Efficiency_cnt,Process_Timeliness_cnt,Process_Effectiveness_cnt,Total_measure_group_cnt,Outcomes_Measure_Group_cnt,report_indicator,Out_Mrt_Grp_Score_Cat,Out_Readm_grp_Score_Cat,Out_Sft_Grp_Score_Cat,Pt_Exp_Grp_Score_Cat,Eff_Imaging_Grp_Score_Cat,Prc_Effect_of_Care_Grp_Score_Cat,Prc_Time_of_Care_Grp_Score_Cat
141302,0.008620246,-1.895495187,1.912735679,-0.352745114,-1.90215409,1.196663863,,,,,,,,,,-0.427647402,-2.281749388,1.426454584,0.826356898,-0.311960234,1.964674031,,0.423076923,0.423076923,,,0.076923077,0.076923077,-0.114921329,-1.166650638,0.93680798,-0.114921329,3,1,0,2,0,0,2,1,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
141303,0.09995225,-1.569259819,1.769164318,0.19427795,-1.150487791,1.53904369,,,,,,,-0.227003671,-1.619999405,1.165992063,-0.009938213,-1.946954001,1.927077574,,,,,0.423076923,0.423076923,,0.076923077,,0.076923077,0.106255709,-0.818771375,1.031282793,0.106255709,3,3,0,4,0,2,0,2,2,2,0,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,missing
141304,-0.431044165,-2.172294212,1.310205881,-0.182222071,-1.632900706,1.268456563,,,,,,,,,,0.112693175,-1.798444171,2.023830521,0.754037975,-0.695727853,2.203803803,,0.423076923,0.423076923,,,0.076923077,0.076923077,-0.192787166,-1.168985693,0.783411362,-0.192787166,3,2,0,4,0,0,2,2,1,1,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
141305,0.076224625,-1.501244615,1.653693866,0.61578513,-0.554117048,1.785687308,,,,,,,-0.769556739,-2.095599898,0.556486421,0.07917902,-1.855603819,2.013961858,0.437245242,-0.984679896,1.85917038,,0.392857143,0.392857143,,0.071428571,0.071428571,0.071428571,0.253780084,-0.542059084,1.049619252,0.253780084,4,3,0,4,0,3,3,2,4,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,Same as the national avera
141306,-0.244104869,-2.025157574,1.536947836,0.250473237,-1.174017313,1.674963787,,,,,,,,,,0.010353391,-1.941029042,1.961735825,,,,,0.458333333,0.458333333,,,,0.083333333,0.003781618,-1.053822269,1.061385504,0.003781618,3,2,0,2,0,0,0,1,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,missing
141307,-0.006952091,-1.641402795,1.627498613,-0.775949484,-1.998610179,0.446711211,,,,,,,,,,0.027144715,-1.814459711,1.868749142,0.48169531,-0.117302097,1.080692717,,0.423076923,0.423076923,,,0.076923077,0.076923077,-0.292086049,-1.168189546,0.584017448,-0.292086049,3,3,0,4,0,0,2,1,2,2,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
141308,-0.070668234,-1.909124713,1.767788246,0.160489467,-1.428486575,1.749465508,,,,,,,,,,0.126199357,-1.764703812,2.017102525,-0.000541958,-1.9466056,1.945521685,,0.423076923,0.423076923,,,0.076923077,0.076923077,0.047667245,-1.001111666,1.096446156,0.047667245,3,2,0,3,0,0,1,1,1,1,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
141309,0.265721826,-1.392830908,1.92427456,0.598911646,-0.725505442,1.923328733,,,,,,,-1.251493995,-2.704584423,0.201596433,0.521384636,-0.932370409,1.975139681,0.788714779,0.029349029,1.548080528,,0.392857143,0.392857143,,0.071428571,0.071428571,0.071428571,0.343863537,-0.504315497,1.19204257,0.343863537,4,3,0,4,0,3,6,6,5,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,Same as the national avera
141310,0.043206668,-1.421250551,1.507663887,0.762269182,-0.278478137,1.803016502,,,,1.314589157,0.674988813,1.954189501,0.403499071,-0.719390091,1.526388234,-0.024968637,-1.880800513,1.83086324,0.764722359,-0.03447429,1.563919007,0.282051282,0.282051282,0.282051282,,0.051282051,0.051282051,0.051282051,0.656595402,0.105935263,1.207255541,0.656595402,4,3,0,5,11,4,4,2,5,2,1,Same as the national avera,Same as the national avera,missing,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera
141311,-0.380352354,-1.6948728,0.934168092,0.243317163,-0.610002179,1.096636506,-0.002366302,-1.962767542,1.958034938,0.802673854,0.148967389,1.456380319,0.557436114,-0.395492368,1.510364596,-0.068938602,-1.258299269,1.120422065,1.101793227,0.624007507,1.579578947,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.209531549,-0.364477248,0.783540346,0.209531549,3,5,1,6,11,3,6,6,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Above the national average
141312,0.512657814,-1.012578692,2.037894321,-0.012334519,-1.03955401,1.014884971,-0.010948852,-1.969123676,1.947225972,2.158222376,1.32478826,2.991656492,,,,0.022153302,-1.922525404,1.966832007,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,0.634084166,-0.043613694,1.311782025,0.634084166,4,3,1,5,11,0,0,1,3,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,missing,Same as the national avera,missing
141313,-0.082113569,-1.733343399,1.569116261,0.275860492,-1.021386567,1.57310755,,,,,,,-0.711037185,-2.105572625,0.683498255,0.287090117,-1.50884659,2.083026824,0.973593011,0.196255133,1.75093089,,0.392857143,0.392857143,,0.071428571,0.071428571,0.071428571,0.115375287,-0.727027169,0.957777743,0.115375287,3,3,0,4,0,2,6,3,4,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,Above the national average
141315,0.063558906,-1.494154894,1.621272705,0.201583437,-0.989101468,1.392268343,,,,,,,0.305699548,-0.867846077,1.479245172,0.068791741,-1.395870632,1.533454113,0.66982775,0.036532422,1.303123077,,0.392857143,0.392857143,,0.071428571,0.071428571,0.071428571,0.17875728,-0.604195199,0.961709759,0.17875728,3,3,0,4,0,3,6,5,5,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,Same as the national avera
141316,0.027871294,-1.601483075,1.657225662,-0.253917695,-1.492261092,0.984425702,,,,,,,-0.491727171,-1.846542543,0.863088201,0.027765769,-1.923477326,1.979008863,,,,,0.423076923,0.423076923,,0.076923077,,0.076923077,-0.131324355,-1.016016093,0.753367384,-0.131324355,3,3,0,4,0,3,0,1,3,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,missing
141317,0.209484608,-1.429617762,1.848586977,0.244577539,-0.791073239,1.280228318,-0.005387582,-1.952491561,1.941716396,1.127435205,0.567052093,1.687818316,0.237701702,-1.018926969,1.494330372,-0.810490987,-2.447709466,0.826727491,0.533784335,-0.331961788,1.399530457,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.345183951,-0.278083047,0.968450949,0.345183951,4,3,1,5,11,4,2,2,4,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera
141318,0.087466675,-1.524209583,1.699142934,0.708502455,-0.580900524,1.997905435,,,,,,,0.326975795,-1.092758955,1.746710544,0.227160079,-1.561700838,2.016020997,0.556630123,-0.397874409,1.511134654,,0.392857143,0.392857143,,0.071428571,0.071428571,0.071428571,0.392042587,-0.437656274,1.221741448,0.392042587,4,3,0,4,0,2,6,3,4,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,Same as the national avera
141319,-0.601557398,-2.075880394,0.872765598,0.376949963,-0.445413071,1.199312997,-0.071897197,-2.0200538,1.876259406,1.393860658,0.984616727,1.803104588,0.545607012,-0.51337209,1.604586113,-1.35408115,-3.068083444,0.359921145,0.97191032,0.192565383,1.751255257,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.247955773,-0.332590316,0.828501862,0.247955773,4,3,1,5,11,3,2,2,4,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Above the national average
141320,-0.010342651,-1.566910663,1.546225361,-0.102347601,-1.18020146,0.975506259,-0.021047494,-1.977918936,1.935823948,1.544025213,0.889937796,2.198112631,-1.946410427,-3.131739351,-0.761081502,0.205326166,-1.373016514,1.783668846,0.792903297,-0.57797897,2.163785563,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.272336004,-0.351036213,0.895708221,0.272336004,4,3,1,5,11,3,4,4,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Same as the national avera
141321,-0.069143292,-1.666146884,1.5278603,0.038437434,-1.128318604,1.205193472,,,,,,,-0.951508372,-2.19496813,0.291951386,-0.835898613,-2.620130007,0.948332781,0.492774758,-0.952236269,1.937785786,,0.392857143,0.392857143,,0.071428571,0.071428571,0.071428571,-0.104536746,-0.903405937,0.694332445,-0.104536746,3,3,0,4,0,2,4,3,4,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,Same as the national avera
141322,-0.641200375,-1.976193018,0.693792268,1.020439593,0.09880759,1.942071596,-0.00338312,-1.958765927,1.951999686,1.495173584,0.740148421,2.250198748,-0.348706781,-1.249212016,0.551798455,0.696760106,-0.584373752,1.977893963,0.707050909,0.151754038,1.26234778,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.4538307,-0.132910373,1.040571772,0.4538307,4,4,2,6,11,2,7,5,5,2,1,Same as the national avera,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Above the national average
141323,0.581564519,-0.78093202,1.944061057,0.093804267,-0.826909404,1.014517938,,,,2.217127994,1.469246933,2.965009055,-0.175012892,-1.176718046,0.826692262,-1.83597225,-3.446550006,-0.225394493,0.620821123,-0.902687243,2.14432949,0.282051282,0.282051282,0.282051282,,0.051282051,0.051282051,0.051282051,0.744541963,0.220095872,1.268988053,0.744541963,4,3,0,4,11,3,3,4,6,2,1,Same as the national avera,Same as the national avera,missing,Above the national average,Same as the national avera,Below the national average,Same as the national avera
141324,-0.762832287,-2.248827235,0.723162661,-0.486921373,-1.527064216,0.55322147,,,,0.158186298,-0.631266229,0.947638825,-0.635901756,-1.8320485,0.560244989,-0.029493367,-1.981285887,1.922299152,,,,0.297297297,0.297297297,0.297297297,,0.054054054,,0.054054054,-0.36048733,-0.961330449,0.240355788,-0.36048733,3,3,0,4,11,2,0,1,3,2,1,Same as the national avera,Same as the national avera,missing,Same as the national avera,Same as the national avera,Same as the national avera,missing
141325,0.04110574,-1.449375482,1.531586961,-0.316683239,-1.374401729,0.741035251,,,,,,,,,,0.222400295,-1.583779592,2.028580183,0.709834962,0.14881501,1.270854914,,0.423076923,0.423076923,,,0.076923077,0.076923077,-0.044880076,-0.831488229,0.741728077,-0.044880076,3,3,0,4,0,0,2,2,2,2,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Above the national average
141326,-0.673005136,-2.056236075,0.710225804,-0.706990683,-1.596508011,0.182526646,,,,-0.770955745,-1.566631297,0.024719808,,,,,,,,,,0.333333333,0.333333333,0.333333333,,,,,-0.716983854,-1.325808638,-0.108159071,-0.716983854,2,3,0,4,11,0,0,0,3,2,1,Same as the national avera,Same as the national avera,missing,Same as the national avera,missing,missing,missing
141327,-0.349863765,-1.768192755,1.068465226,0.229039372,-0.651158084,1.109236828,0.051487105,-1.895879048,1.998853259,1.878440306,1.33505756,2.421823053,-1.310026327,-2.485933992,-0.134118662,0.269705459,-1.278506945,1.817917862,1.018264177,0.425461261,1.611067093,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.397120397,-0.185235201,0.979475994,0.397120397,4,4,1,5,11,2,6,4,5,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Above the national average
141328,0.19649328,-1.321565959,1.714552518,-0.972625233,-2.061160394,0.115909929,,,,,,,-0.732728619,-2.178188403,0.712731165,-0.082252484,-2.03613624,1.871631273,,,,,0.423076923,0.423076923,,0.076923077,,0.076923077,-0.391054373,-1.202971216,0.420862471,-0.391054373,2,3,0,4,0,2,0,1,2,2,0,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,missing
141329,,,,0.011953092,-1.733491089,1.757397273,,,,,,,,,,0.030879794,-1.920166377,1.981925965,0.724923093,-0.523803164,1.97364935,,0.733333333,,,,0.133333333,0.133333333,0.109539319,-1.206861845,1.425940483,0.109539319,3,0,0,1,0,0,4,1,1,0,0,missing,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
141330,-0.046692812,-1.89705842,1.803672795,0.422225832,-0.8350426,1.679494265,,,,2.708445446,2.037287267,3.379603625,0.510139623,-0.920813418,1.941092664,-0.417597424,-2.317513878,1.48231903,1.2709136,0.4696292,2.072197999,0.282051282,0.282051282,0.282051282,,0.051282051,0.051282051,0.051282051,0.93976089,0.268712518,1.610809263,0.93976089,5,1,0,2,11,2,5,2,2,0,0,Same as the national avera,Same as the national avera,missing,Above the national average,Same as the national avera,Same as the national avera,Above the national average
141331,-0.440063958,-2.071129119,1.191001203,0.360475877,-0.883493652,1.604445405,,,,0.997277979,0.269071747,1.72548421,,,,-0.041686037,-1.984207032,1.900834958,,,,0.314285714,0.314285714,0.314285714,,,,0.057142857,0.286034766,-0.406852245,0.978921776,0.286034766,4,3,0,4,11,0,0,1,3,2,1,Same as the national avera,Same as the national avera,missing,Above the national average,missing,Same as the national avera,missing
141332,-0.735709237,-2.188252584,0.71683411,-0.219889853,-1.349441261,0.909661555,,,,,,,,,,-0.605639512,-2.389621104,1.17834208,-0.240895878,-1.616449708,1.134657951,,0.423076923,0.423076923,,,0.076923077,0.076923077,-0.469410029,-1.266745744,0.327925685,-0.469410029,2,3,0,4,0,0,5,3,4,2,1,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
141333,-0.420462303,-2.084958958,1.244034352,0.293632355,-1.104612092,1.691876803,,,,,,,,,,-0.049616733,-1.998986758,1.899753292,,,,,0.458333333,0.458333333,,,,0.083333333,-0.06226512,-1.07151941,0.946989169,-0.06226512,3,3,0,3,0,0,0,1,2,2,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,missing
141334,0.139559283,-1.407670119,1.686788685,-0.784429158,-1.837190661,0.268332344,-0.007992043,-1.968413351,1.952429266,,,,-1.229573427,-2.13003887,-0.329107984,0.373629644,-1.288669232,2.03592852,0.263674234,-0.237910479,0.765258946,,0.282051282,0.282051282,0.282051282,0.051282051,0.051282051,0.051282051,-0.214513338,-0.985304816,0.556278139,-0.214513338,3,3,1,4,0,2,6,3,4,2,1,Same as the national avera,Same as the national avera,Same as the national avera,missing,Below the national average,Same as the national avera,Same as the national avera
141335,0.212981492,-1.497417273,1.923380257,0.026969462,-1.183255581,1.237194504,,,,,,,0.470582601,-1.000246594,1.941411796,0.449184445,-1.231930412,2.130299302,0.871560846,0.330905903,1.412215789,,0.392857143,0.392857143,,0.071428571,0.071428571,0.071428571,0.222218438,-0.616919557,1.061356434,0.222218438,4,3,0,4,0,3,6,4,5,2,1,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera,Above the national average
141336,0.05167661,-1.392045201,1.495398421,0.363318696,-0.527729528,1.25436692,0.020328355,-1.934434507,1.975091216,2.19751162,1.610729035,2.784294205,-0.540163429,-1.530651169,0.450324311,0.276066519,-1.452260218,2.004393255,,,,0.229166667,0.229166667,0.229166667,0.229166667,0.041666667,,0.041666667,0.592354047,-0.021338814,1.206046909,0.592354047,4,3,2,5,11,4,0,2,4,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,missing
141337,-1.030782645,-2.362856688,0.301291397,0.351971013,-0.554717741,1.258659766,,,,-0.033532573,-0.702946557,0.635881411,-0.043438589,-1.123750426,1.036873249,0.59736796,-0.7207087,1.915444619,0.476581732,-0.789533331,1.742696794,0.282051282,0.282051282,0.282051282,,0.051282051,0.051282051,0.051282051,-0.148070873,-0.651991546,0.3558498,-0.148070873,3,5,0,5,11,2,4,6,5,2,1,Same as the national avera,Same as the national avera,missing,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
